flight,airline_id,source_city_id,destination_city_id,stop_id,class_id,departure_time,arrival_time,duration,days_left,price
UK-878,3,5,6,2,2,Afternoon,Morning,19.92,14,41314
UK-876,3,5,6,2,2,Night,Evening,22.33,14,41314
UK-878,3,5,6,2,2,Afternoon,Morning,22.92,14,41314
UK-874,3,5,6,2,2,Morning,Morning,24.33,14,41314
UK-876,3,5,6,2,2,Night,Night,25.5,14,41314
UK-874,3,5,6,2,2,Morning,Morning,27.33,14,41314
AI-698,6,5,6,2,2,Night,Evening,18.0,14,49042
UK-830,3,5,6,2,2,Morning,Evening,6.0,14,51707
UK-880,3,5,6,2,2,Afternoon,Night,6.83,14,51707
UK-880,3,5,6,2,2,Afternoon,Night,9.33,14,51707
UK-860,3,5,6,2,2,Early_Morning,Evening,9.5,14,51707
UK-830,3,5,6,2,2,Morning,Night,9.92,14,51707
UK-830,3,5,6,2,2,Morning,Night,12.42,14,51707
UK-870,3,5,6,2,2,Night,Morning,13.33,14,51707
UK-860,3,5,6,2,2,Early_Morning,Night,13.42,14,51707
UK-860,3,5,6,2,2,Early_Morning,Night,15.92,14,51707
UK-890,3,5,6,2,2,Evening,Morning,16.25,14,51707
UK-870,3,5,6,2,2,Night,Evening,19.75,14,51707
UK-880,3,5,6,2,2,Afternoon,Morning,20.5,14,51707
UK-890,3,5,6,2,2,Evening,Evening,22.67,14,51707
UK-870,3,5,6,2,2,Night,Night,23.67,14,51707
UK-890,3,5,6,2,2,Evening,Night,26.58,14,51707
AI-541,6,5,6,2,2,Evening,Night,7.33,14,51595
AI-543,6,5,6,2,2,Morning,Evening,7.67,14,51595
AI-840,6,5,6,2,2,Night,Morning,12.08,14,51595
AI-543,6,5,6,2,2,Morning,Night,12.25,14,51595
AI-559,6,5,6,2,2,Early_Morning,Evening,12.5,14,51595
AI-840,6,5,6,2,2,Night,Afternoon,15.83,14,51595
AI-541,6,5,6,2,2,Evening,Morning,16.67,14,51595
AI-559,6,5,6,2,2,Early_Morning,Night,17.08,14,51595
AI-541,6,5,6,2,2,Evening,Afternoon,20.42,14,51595
AI-543,6,5,6,2,2,Morning,Morning,21.58,14,51595
AI-840,6,5,6,2,2,Night,Evening,22.17,14,51595
AI-543,6,5,6,2,2,Morning,Afternoon,25.33,14,51595
AI-541,6,5,6,2,2,Evening,Morning,18.67,14,68989
AI-525,6,5,6,2,2,Early_Morning,Evening,13.67,15,39682
AI-698,6,5,6,2,2,Night,Early_Morning,9.08,15,40843
AI-698,6,5,6,2,2,Night,Morning,12.67,15,40843
UK-878,3,5,6,2,2,Afternoon,Evening,7.0,15,41314
UK-878,3,5,6,2,2,Afternoon,Night,10.17,15,41314
UK-874,3,5,6,2,2,Morning,Evening,11.42,15,41314
UK-874,3,5,6,2,2,Morning,Night,14.58,15,41314
UK-878,3,5,6,2,2,Afternoon,Morning,19.92,15,41314
UK-878,3,5,6,2,2,Afternoon,Morning,22.92,15,41314
UK-874,3,5,6,2,2,Morning,Morning,24.33,15,41314
UK-874,3,5,6,2,2,Morning,Morning,27.33,15,41314
UK-876,3,5,6,2,2,Night,Morning,11.25,15,45189
UK-876,3,5,6,2,2,Night,Morning,14.25,15,45189
UK-876,3,5,6,2,2,Night,Evening,22.33,15,45189
UK-876,3,5,6,2,2,Night,Night,25.5,15,45189
UK-830,3,5,6,2,2,Morning,Evening,6.0,15,51707
UK-880,3,5,6,2,2,Afternoon,Night,6.83,15,51707
UK-880,3,5,6,2,2,Afternoon,Night,9.33,15,51707
UK-860,3,5,6,2,2,Early_Morning,Evening,9.5,15,51707
UK-830,3,5,6,2,2,Morning,Night,9.92,15,51707
UK-830,3,5,6,2,2,Morning,Night,12.42,15,51707
UK-860,3,5,6,2,2,Early_Morning,Night,13.42,15,51707
UK-860,3,5,6,2,2,Early_Morning,Night,15.92,15,51707
UK-890,3,5,6,2,2,Evening,Morning,16.25,15,51707
UK-880,3,5,6,2,2,Afternoon,Morning,20.5,15,51707
UK-890,3,5,6,2,2,Evening,Evening,22.67,15,51707
UK-830,3,5,6,2,2,Morning,Morning,23.58,15,51707
UK-890,3,5,6,2,2,Evening,Night,26.58,15,51707
AI-541,6,5,6,2,2,Evening,Night,7.33,15,51595
AI-543,6,5,6,2,2,Morning,Evening,7.67,15,51595
AI-840,6,5,6,2,2,Night,Morning,12.08,15,51595
AI-543,6,5,6,2,2,Morning,Night,12.25,15,51595
AI-559,6,5,6,2,2,Early_Morning,Evening,12.5,15,51595
AI-840,6,5,6,2,2,Night,Afternoon,15.83,15,51595
AI-541,6,5,6,2,2,Evening,Morning,16.67,15,51595
AI-559,6,5,6,2,2,Early_Morning,Night,17.08,15,51595
AI-541,6,5,6,2,2,Evening,Afternoon,20.42,15,51595
AI-543,6,5,6,2,2,Morning,Morning,21.58,15,51595
AI-840,6,5,6,2,2,Night,Evening,22.17,15,51595
AI-543,6,5,6,2,2,Morning,Afternoon,25.33,15,51595
UK-870,3,5,6,2,2,Night,Morning,13.33,15,66122
UK-870,3,5,6,2,2,Night,Evening,19.75,15,66122
UK-870,3,5,6,2,2,Night,Night,23.67,15,66122
AI-525,6,5,6,2,2,Early_Morning,Night,15.33,16,39682
AI-698,6,5,6,2,2,Night,Early_Morning,9.08,16,40843
AI-698,6,5,6,2,2,Night,Morning,12.67,16,40843
UK-878,3,5,6,2,2,Afternoon,Evening,7.0,16,41314
UK-878,3,5,6,2,2,Afternoon,Night,10.17,16,41314
UK-876,3,5,6,2,2,Night,Morning,11.25,16,41314
UK-874,3,5,6,2,2,Morning,Evening,11.42,16,41314
UK-876,3,5,6,2,2,Night,Morning,14.25,16,41314
UK-874,3,5,6,2,2,Morning,Night,14.58,16,41314
UK-878,3,5,6,2,2,Afternoon,Morning,19.92,16,41314
UK-876,3,5,6,2,2,Night,Evening,22.33,16,41314
UK-878,3,5,6,2,2,Afternoon,Morning,22.92,16,41314
UK-874,3,5,6,2,2,Morning,Morning,24.33,16,41314
UK-876,3,5,6,2,2,Night,Night,25.5,16,41314
UK-874,3,5,6,2,2,Morning,Morning,27.33,16,41314
UK-830,3,5,6,2,2,Morning,Evening,6.0,16,51707
UK-880,3,5,6,2,2,Afternoon,Night,6.83,16,51707
UK-880,3,5,6,2,2,Afternoon,Night,9.33,16,51707
UK-860,3,5,6,2,2,Early_Morning,Evening,9.5,16,51707
UK-830,3,5,6,2,2,Morning,Night,9.92,16,51707
UK-830,3,5,6,2,2,Morning,Night,12.42,16,51707
UK-860,3,5,6,2,2,Early_Morning,Night,13.42,16,51707
UK-860,3,5,6,2,2,Early_Morning,Night,15.92,16,51707
UK-870,3,5,6,2,2,Night,Evening,19.75,16,51707
UK-890,3,5,6,2,2,Evening,Evening,22.67,16,51707
UK-870,3,5,6,2,2,Night,Night,23.67,16,51707
UK-870,3,5,6,2,2,Night,Night,26.17,16,51707
UK-890,3,5,6,2,2,Evening,Night,26.58,16,51707
AI-541,6,5,6,2,2,Evening,Night,7.33,16,51595
AI-543,6,5,6,2,2,Morning,Evening,7.67,16,51595
AI-840,6,5,6,2,2,Night,Morning,12.08,16,51595
AI-543,6,5,6,2,2,Morning,Night,12.25,16,51595
AI-559,6,5,6,2,2,Early_Morning,Evening,12.5,16,51595
AI-840,6,5,6,2,2,Night,Afternoon,15.83,16,51595
AI-541,6,5,6,2,2,Evening,Morning,16.67,16,51595
AI-559,6,5,6,2,2,Early_Morning,Night,17.08,16,51595
AI-541,6,5,6,2,2,Evening,Afternoon,20.42,16,51595
AI-543,6,5,6,2,2,Morning,Morning,21.58,16,51595
AI-840,6,5,6,2,2,Night,Evening,22.17,16,51595
AI-543,6,5,6,2,2,Morning,Afternoon,25.33,16,51595
UK-870,3,5,6,2,2,Night,Morning,13.33,16,64139
UK-890,3,5,6,2,2,Evening,Morning,16.25,16,64139
AI-559,6,5,6,2,2,Early_Morning,Night,14.83,16,71389
AI-525,6,5,6,2,2,Early_Morning,Night,17.17,17,39682
AI-698,6,5,6,2,2,Night,Morning,12.67,17,40843
UK-878,3,5,6,2,2,Afternoon,Evening,7.0,17,41314
UK-878,3,5,6,2,2,Afternoon,Night,10.17,17,41314
UK-876,3,5,6,2,2,Night,Morning,11.25,17,41314
UK-874,3,5,6,2,2,Morning,Evening,11.42,17,41314
UK-876,3,5,6,2,2,Night,Morning,14.25,17,41314
UK-874,3,5,6,2,2,Morning,Night,14.58,17,41314
UK-878,3,5,6,2,2,Afternoon,Morning,19.92,17,41314
UK-876,3,5,6,2,2,Night,Evening,22.33,17,41314
UK-878,3,5,6,2,2,Afternoon,Morning,22.92,17,41314
UK-874,3,5,6,2,2,Morning,Morning,24.33,17,41314
UK-876,3,5,6,2,2,Night,Night,25.5,17,41314
UK-874,3,5,6,2,2,Morning,Morning,27.33,17,41314
UK-860,3,5,6,2,2,Early_Morning,Evening,9.5,17,51707
UK-860,3,5,6,2,2,Early_Morning,Night,13.42,17,51707
UK-860,3,5,6,2,2,Early_Morning,Night,15.92,17,51707
UK-870,3,5,6,2,2,Night,Evening,19.75,17,51707
UK-870,3,5,6,2,2,Night,Night,23.67,17,51707
UK-870,3,5,6,2,2,Night,Night,26.17,17,51707
AI-541,6,5,6,2,2,Evening,Night,7.33,17,51595
AI-543,6,5,6,2,2,Morning,Evening,7.67,17,51595
AI-840,6,5,6,2,2,Night,Morning,12.08,17,51595
AI-543,6,5,6,2,2,Morning,Night,12.25,17,51595
AI-559,6,5,6,2,2,Early_Morning,Evening,12.5,17,51595
AI-840,6,5,6,2,2,Night,Afternoon,15.83,17,51595
AI-541,6,5,6,2,2,Evening,Morning,16.67,17,51595
AI-559,6,5,6,2,2,Early_Morning,Night,17.08,17,51595
AI-541,6,5,6,2,2,Evening,Afternoon,20.42,17,51595
AI-543,6,5,6,2,2,Morning,Morning,21.58,17,51595
AI-840,6,5,6,2,2,Night,Evening,22.17,17,51595
AI-543,6,5,6,2,2,Morning,Afternoon,25.33,17,51595
AI-559,6,5,6,2,2,Early_Morning,Morning,26.42,17,51595
AI-541,6,5,6,2,2,Evening,Evening,26.75,17,51595
AI-840,6,5,6,2,2,Night,Night,26.75,17,51595
UK-830,3,5,6,2,2,Morning,Evening,6.0,17,58282
UK-880,3,5,6,2,2,Afternoon,Night,6.83,17,58282
UK-880,3,5,6,2,2,Afternoon,Night,9.33,17,58282
UK-830,3,5,6,2,2,Morning,Night,9.92,17,58282
UK-830,3,5,6,2,2,Morning,Night,12.42,17,58282
UK-890,3,5,6,2,2,Evening,Evening,22.67,17,58282
UK-890,3,5,6,2,2,Evening,Night,26.58,17,58282
UK-870,3,5,6,2,2,Night,Morning,13.33,17,64139
UK-890,3,5,6,2,2,Evening,Morning,16.25,17,70714
AI-525,6,5,6,2,2,Early_Morning,Evening,13.67,18,39682
AI-698,6,5,6,2,2,Night,Early_Morning,9.08,18,40843
AI-698,6,5,6,2,2,Night,Morning,12.67,18,40843
UK-878,3,5,6,2,2,Afternoon,Evening,7.0,18,41314
UK-878,3,5,6,2,2,Afternoon,Night,10.17,18,41314
UK-876,3,5,6,2,2,Night,Morning,11.25,18,41314
UK-874,3,5,6,2,2,Morning,Evening,11.42,18,41314
UK-876,3,5,6,2,2,Night,Morning,14.25,18,41314
UK-874,3,5,6,2,2,Morning,Night,14.58,18,41314
UK-878,3,5,6,2,2,Afternoon,Morning,19.92,18,41314
UK-876,3,5,6,2,2,Night,Evening,22.33,18,41314
UK-878,3,5,6,2,2,Afternoon,Morning,22.92,18,41314
UK-874,3,5,6,2,2,Morning,Morning,24.33,18,41314
UK-876,3,5,6,2,2,Night,Night,25.5,18,41314
UK-874,3,5,6,2,2,Morning,Morning,27.33,18,41314
UK-830,3,5,6,2,2,Morning,Evening,6.0,18,51707
UK-880,3,5,6,2,2,Afternoon,Night,6.83,18,51707
UK-880,3,5,6,2,2,Afternoon,Night,9.33,18,51707
UK-860,3,5,6,2,2,Early_Morning,Evening,9.5,18,51707
UK-830,3,5,6,2,2,Morning,Night,9.92,18,51707
UK-830,3,5,6,2,2,Morning,Night,12.42,18,51707
UK-860,3,5,6,2,2,Early_Morning,Night,13.42,18,51707
UK-860,3,5,6,2,2,Early_Morning,Night,15.92,18,51707
UK-880,3,5,6,2,2,Afternoon,Morning,20.5,18,51707
AI-838,6,5,6,2,2,Afternoon,Evening,6.0,18,51595
AI-541,6,5,6,2,2,Evening,Night,7.33,18,51595
AI-543,6,5,6,2,2,Morning,Evening,7.67,18,51595
AI-838,6,5,6,2,2,Afternoon,Night,10.58,18,51595
AI-840,6,5,6,2,2,Night,Morning,12.08,18,51595
AI-543,6,5,6,2,2,Morning,Night,12.25,18,51595
AI-559,6,5,6,2,2,Early_Morning,Evening,12.5,18,51595
AI-840,6,5,6,2,2,Night,Afternoon,15.83,18,51595
AI-541,6,5,6,2,2,Evening,Morning,16.67,18,51595
AI-559,6,5,6,2,2,Early_Morning,Night,17.08,18,51595
AI-838,6,5,6,2,2,Afternoon,Morning,19.92,18,51595
AI-541,6,5,6,2,2,Evening,Afternoon,20.42,18,51595
AI-543,6,5,6,2,2,Morning,Morning,21.58,18,51595
AI-840,6,5,6,2,2,Night,Evening,22.17,18,51595
AI-838,6,5,6,2,2,Afternoon,Afternoon,23.67,18,51595
UK-870,3,5,6,2,2,Night,Morning,13.33,18,58282
UK-870,3,5,6,2,2,Night,Evening,19.75,18,58282
UK-870,3,5,6,2,2,Night,Night,23.67,18,58282
UK-890,3,5,6,2,2,Evening,Morning,16.25,18,66122
UK-890,3,5,6,2,2,Evening,Evening,22.67,18,66122
UK-890,3,5,6,2,2,Evening,Night,26.58,18,66122
AI-525,6,5,6,2,2,Early_Morning,Night,15.33,19,39682
AI-698,6,5,6,2,2,Night,Early_Morning,9.08,19,40843
AI-698,6,5,6,2,2,Night,Morning,12.67,19,40843
AI-616,6,5,6,2,2,Morning,Early_Morning,22.92,19,40843
AI-616,6,5,6,2,2,Morning,Morning,26.5,19,40843
UK-878,3,5,6,2,2,Afternoon,Evening,7.0,19,41314
UK-878,3,5,6,2,2,Afternoon,Night,10.17,19,41314
UK-876,3,5,6,2,2,Night,Morning,11.25,19,41314
UK-874,3,5,6,2,2,Morning,Evening,11.42,19,41314
UK-876,3,5,6,2,2,Night,Morning,14.25,19,41314
UK-874,3,5,6,2,2,Morning,Night,14.58,19,41314
UK-878,3,5,6,2,2,Afternoon,Morning,19.92,19,41314
UK-876,3,5,6,2,2,Night,Evening,22.33,19,41314
UK-878,3,5,6,2,2,Afternoon,Morning,22.92,19,41314
UK-874,3,5,6,2,2,Morning,Morning,24.33,19,41314
UK-876,3,5,6,2,2,Night,Night,25.5,19,41314
UK-874,3,5,6,2,2,Morning,Morning,27.33,19,41314
UK-830,3,5,6,2,2,Morning,Evening,6.0,19,51707
UK-860,3,5,6,2,2,Early_Morning,Evening,9.5,19,51707
UK-830,3,5,6,2,2,Morning,Night,9.92,19,51707
UK-830,3,5,6,2,2,Morning,Night,12.42,19,51707
UK-860,3,5,6,2,2,Early_Morning,Night,13.42,19,51707
UK-860,3,5,6,2,2,Early_Morning,Night,15.92,19,51707
UK-830,3,5,6,2,2,Morning,Morning,23.58,19,51707
UK-860,3,5,6,2,2,Early_Morning,Morning,27.08,19,51707
AI-541,6,5,6,2,2,Evening,Night,7.33,19,51595
AI-543,6,5,6,2,2,Morning,Evening,7.67,19,51595
AI-543,6,5,6,2,2,Morning,Night,12.25,19,51595
AI-559,6,5,6,2,2,Early_Morning,Evening,12.5,19,51595
AI-541,6,5,6,2,2,Evening,Morning,16.67,19,51595
AI-559,6,5,6,2,2,Early_Morning,Night,17.08,19,51595
AI-541,6,5,6,2,2,Evening,Afternoon,20.42,19,51595
AI-543,6,5,6,2,2,Morning,Morning,21.58,19,51595
AI-543,6,5,6,2,2,Morning,Afternoon,25.33,19,51595
AI-559,6,5,6,2,2,Early_Morning,Morning,26.42,19,51595
AI-541,6,5,6,2,2,Evening,Evening,26.75,19,51595
UK-880,3,5,6,2,2,Afternoon,Night,6.83,19,58282
UK-880,3,5,6,2,2,Afternoon,Night,9.33,19,58282
UK-870,3,5,6,2,2,Night,Morning,13.33,19,58282
UK-890,3,5,6,2,2,Evening,Morning,16.25,19,58282
UK-870,3,5,6,2,2,Night,Evening,19.75,19,58282
UK-890,3,5,6,2,2,Evening,Evening,22.67,19,58282
UK-870,3,5,6,2,2,Night,Night,23.67,19,58282
UK-890,3,5,6,2,2,Evening,Night,26.58,19,58282
AI-525,6,5,6,2,2,Early_Morning,Night,17.17,20,39682
AI-698,6,5,6,2,2,Night,Early_Morning,9.08,20,40843
AI-698,6,5,6,2,2,Night,Morning,12.67,20,40843
UK-878,3,5,6,2,2,Afternoon,Evening,7.0,20,41314
UK-878,3,5,6,2,2,Afternoon,Night,10.17,20,41314
UK-876,3,5,6,2,2,Night,Morning,11.25,20,41314
UK-874,3,5,6,2,2,Morning,Evening,11.42,20,41314
UK-876,3,5,6,2,2,Night,Morning,14.25,20,41314
UK-874,3,5,6,2,2,Morning,Night,14.58,20,41314
UK-878,3,5,6,2,2,Afternoon,Morning,19.92,20,41314
UK-876,3,5,6,2,2,Night,Evening,22.33,20,41314
UK-878,3,5,6,2,2,Afternoon,Morning,22.92,20,41314
UK-874,3,5,6,2,2,Morning,Morning,24.33,20,41314
UK-876,3,5,6,2,2,Night,Night,25.5,20,41314
UK-874,3,5,6,2,2,Morning,Morning,27.33,20,41314
UK-830,3,5,6,2,2,Morning,Evening,6.0,20,51707
UK-880,3,5,6,2,2,Afternoon,Night,6.83,20,51707
UK-860,3,5,6,2,2,Early_Morning,Evening,9.5,20,51707
UK-830,3,5,6,2,2,Morning,Night,9.92,20,51707
UK-870,3,5,6,2,2,Night,Morning,13.33,20,51707
UK-860,3,5,6,2,2,Early_Morning,Night,13.42,20,51707
UK-870,3,5,6,2,2,Night,Evening,19.75,20,51707
UK-880,3,5,6,2,2,Afternoon,Morning,20.5,20,51707
UK-830,3,5,6,2,2,Morning,Morning,23.58,20,51707
UK-870,3,5,6,2,2,Night,Night,23.67,20,51707
UK-870,3,5,6,2,2,Night,Night,26.17,20,51707
AI-541,6,5,6,2,2,Evening,Night,7.33,20,51595
AI-543,6,5,6,2,2,Morning,Evening,7.67,20,51595
AI-840,6,5,6,2,2,Night,Morning,12.08,20,51595
AI-543,6,5,6,2,2,Morning,Night,12.25,20,51595
AI-559,6,5,6,2,2,Early_Morning,Evening,12.5,20,51595
AI-840,6,5,6,2,2,Night,Afternoon,15.83,20,51595
AI-541,6,5,6,2,2,Evening,Morning,16.67,20,51595
AI-559,6,5,6,2,2,Early_Morning,Night,17.08,20,51595
AI-541,6,5,6,2,2,Evening,Afternoon,20.42,20,51595
AI-543,6,5,6,2,2,Morning,Morning,21.58,20,51595
AI-840,6,5,6,2,2,Night,Evening,22.17,20,51595
AI-543,6,5,6,2,2,Morning,Afternoon,25.33,20,51595
AI-559,6,5,6,2,2,Early_Morning,Morning,26.42,20,51595
UK-890,3,5,6,2,2,Evening,Morning,16.25,20,58282
UK-890,3,5,6,2,2,Evening,Evening,22.67,20,58282
UK-890,3,5,6,2,2,Evening,Night,26.58,20,58282
UK-880,3,5,6,2,2,Afternoon,Night,9.33,20,64139
UK-830,3,5,6,2,2,Morning,Night,12.42,20,64139
UK-860,3,5,6,2,2,Early_Morning,Night,15.92,20,64139
AI-543,6,5,6,2,2,Morning,Night,11.83,20,71389
AI-525,6,5,6,2,2,Early_Morning,Evening,11.08,21,39682
AI-698,6,5,6,2,2,Night,Morning,12.67,21,40843
AI-616,6,5,6,2,2,Morning,Morning,26.5,21,40843
UK-878,3,5,6,2,2,Afternoon,Evening,7.0,21,41314
UK-878,3,5,6,2,2,Afternoon,Night,10.17,21,41314
UK-876,3,5,6,2,2,Night,Morning,11.25,21,41314
UK-874,3,5,6,2,2,Morning,Evening,11.42,21,41314
UK-876,3,5,6,2,2,Night,Morning,14.25,21,41314
UK-874,3,5,6,2,2,Morning,Night,14.58,21,41314
UK-878,3,5,6,2,2,Afternoon,Morning,19.92,21,41314
UK-878,3,5,6,2,2,Afternoon,Morning,22.92,21,41314
UK-874,3,5,6,2,2,Morning,Morning,24.33,21,41314
UK-876,3,5,6,2,2,Night,Night,25.5,21,41314
UK-874,3,5,6,2,2,Morning,Morning,27.33,21,41314
AI-616,6,5,6,2,2,Morning,Evening,7.83,21,49042
UK-830,3,5,6,2,2,Morning,Evening,6.0,21,51707
UK-880,3,5,6,2,2,Afternoon,Night,6.83,21,51707
UK-880,3,5,6,2,2,Afternoon,Night,9.33,21,51707
UK-860,3,5,6,2,2,Early_Morning,Evening,9.5,21,51707
UK-830,3,5,6,2,2,Morning,Night,9.92,21,51707
UK-830,3,5,6,2,2,Morning,Night,12.42,21,51707
UK-860,3,5,6,2,2,Early_Morning,Night,13.42,21,51707
UK-860,3,5,6,2,2,Early_Morning,Night,15.92,21,51707
UK-880,3,5,6,2,2,Afternoon,Morning,20.5,21,51707
UK-830,3,5,6,2,2,Morning,Morning,23.58,21,51707
UK-880,3,5,6,2,2,Afternoon,Evening,26.92,21,51707
AI-541,6,5,6,2,2,Evening,Night,7.33,21,51595
AI-543,6,5,6,2,2,Morning,Evening,7.67,21,51595
AI-840,6,5,6,2,2,Night,Morning,12.08,21,51595
AI-543,6,5,6,2,2,Morning,Night,12.25,21,51595
AI-559,6,5,6,2,2,Early_Morning,Evening,12.5,21,51595
AI-840,6,5,6,2,2,Night,Afternoon,15.83,21,51595
AI-541,6,5,6,2,2,Evening,Morning,16.67,21,51595
AI-559,6,5,6,2,2,Early_Morning,Night,17.08,21,51595
AI-541,6,5,6,2,2,Evening,Afternoon,20.42,21,51595
AI-543,6,5,6,2,2,Morning,Morning,21.58,21,51595
AI-840,6,5,6,2,2,Night,Evening,22.17,21,51595
AI-543,6,5,6,2,2,Morning,Afternoon,25.33,21,51595
AI-559,6,5,6,2,2,Early_Morning,Morning,26.42,21,51595
UK-870,3,5,6,2,2,Night,Morning,13.33,21,58282
UK-890,3,5,6,2,2,Evening,Morning,16.25,21,58282
UK-870,3,5,6,2,2,Night,Evening,19.75,21,58282
UK-890,3,5,6,2,2,Evening,Evening,22.67,21,58282
UK-870,3,5,6,2,2,Night,Night,23.67,21,58282
UK-890,3,5,6,2,2,Evening,Night,26.58,21,58282
AI-525,6,5,6,2,2,Early_Morning,Evening,13.67,22,39682
AI-698,6,5,6,2,2,Night,Early_Morning,9.08,22,40843
AI-698,6,5,6,2,2,Night,Morning,12.67,22,40843
UK-878,3,5,6,2,2,Afternoon,Night,10.17,22,41314
UK-874,3,5,6,2,2,Morning,Night,14.58,22,41314
UK-878,3,5,6,2,2,Afternoon,Morning,19.92,22,41314
UK-878,3,5,6,2,2,Afternoon,Morning,22.92,22,41314
UK-874,3,5,6,2,2,Morning,Morning,24.33,22,41314
UK-874,3,5,6,2,2,Morning,Morning,27.33,22,41314
UK-876,3,5,6,2,2,Night,Morning,11.25,22,45189
UK-876,3,5,6,2,2,Night,Morning,14.25,22,45189
UK-876,3,5,6,2,2,Night,Evening,22.33,22,45189
UK-876,3,5,6,2,2,Night,Night,25.5,22,45189
UK-830,3,5,6,2,2,Morning,Evening,6.0,22,51707
UK-880,3,5,6,2,2,Afternoon,Night,6.83,22,51707
UK-880,3,5,6,2,2,Afternoon,Night,9.33,22,51707
UK-860,3,5,6,2,2,Early_Morning,Evening,9.5,22,51707
UK-830,3,5,6,2,2,Morning,Night,9.92,22,51707
UK-830,3,5,6,2,2,Morning,Night,12.42,22,51707
UK-870,3,5,6,2,2,Night,Morning,13.33,22,51707
UK-860,3,5,6,2,2,Early_Morning,Night,13.42,22,51707
UK-860,3,5,6,2,2,Early_Morning,Night,15.92,22,51707
UK-870,3,5,6,2,2,Night,Evening,19.75,22,51707
UK-880,3,5,6,2,2,Afternoon,Morning,20.5,22,51707
UK-830,3,5,6,2,2,Morning,Morning,23.58,22,51707
UK-870,3,5,6,2,2,Night,Night,23.67,22,51707
UK-870,3,5,6,2,2,Night,Night,26.17,22,51707
UK-880,3,5,6,2,2,Afternoon,Evening,26.92,22,51707
UK-860,3,5,6,2,2,Early_Morning,Morning,27.08,22,51707
AI-541,6,5,6,2,2,Evening,Night,7.33,22,51595
AI-543,6,5,6,2,2,Morning,Evening,7.67,22,51595
AI-840,6,5,6,2,2,Night,Morning,12.08,22,51595
AI-543,6,5,6,2,2,Morning,Night,12.25,22,51595
AI-559,6,5,6,2,2,Early_Morning,Evening,12.5,22,51595
AI-840,6,5,6,2,2,Night,Afternoon,15.83,22,51595
AI-541,6,5,6,2,2,Evening,Morning,16.67,22,51595
AI-559,6,5,6,2,2,Early_Morning,Night,17.08,22,51595
AI-541,6,5,6,2,2,Evening,Afternoon,20.42,22,51595
AI-543,6,5,6,2,2,Morning,Morning,21.58,22,51595
AI-840,6,5,6,2,2,Night,Evening,22.17,22,51595
AI-543,6,5,6,2,2,Morning,Afternoon,25.33,22,51595
UK-890,3,5,6,2,2,Evening,Morning,16.25,22,58282
UK-890,3,5,6,2,2,Evening,Evening,22.67,22,58282
UK-890,3,5,6,2,2,Evening,Night,26.58,22,58282
UK-890,3,5,6,2,2,Evening,Night,29.08,22,58282
UK-880,3,5,6,2,2,Afternoon,Night,9.67,22,77355
UK-878,3,5,6,2,2,Afternoon,Night,9.83,22,79349
UK-874,3,5,6,2,2,Morning,Night,11.75,22,79349
UK-880,3,5,6,2,2,Afternoon,Night,9.67,22,92027
AI-525,6,5,6,2,2,Early_Morning,Night,15.33,23,39682
AI-698,6,5,6,2,2,Night,Early_Morning,9.08,23,40843
AI-698,6,5,6,2,2,Night,Morning,12.67,23,40843
AI-616,6,5,6,2,2,Morning,Early_Morning,22.92,23,40843
AI-616,6,5,6,2,2,Morning,Morning,26.5,23,40843
UK-878,3,5,6,2,2,Afternoon,Evening,7.0,23,41314
UK-878,3,5,6,2,2,Afternoon,Night,10.17,23,41314
UK-876,3,5,6,2,2,Night,Morning,11.25,23,41314
UK-874,3,5,6,2,2,Morning,Evening,11.42,23,41314
UK-876,3,5,6,2,2,Night,Morning,14.25,23,41314
UK-874,3,5,6,2,2,Morning,Night,14.58,23,41314
UK-878,3,5,6,2,2,Afternoon,Morning,19.92,23,41314
UK-876,3,5,6,2,2,Night,Evening,22.33,23,41314
UK-878,3,5,6,2,2,Afternoon,Morning,22.92,23,41314
UK-874,3,5,6,2,2,Morning,Morning,24.33,23,41314
UK-876,3,5,6,2,2,Night,Night,25.5,23,41314
UK-874,3,5,6,2,2,Morning,Morning,27.33,23,41314
UK-830,3,5,6,2,2,Morning,Evening,6.0,23,51707
UK-880,3,5,6,2,2,Afternoon,Night,6.83,23,51707
UK-880,3,5,6,2,2,Afternoon,Night,9.33,23,51707
UK-860,3,5,6,2,2,Early_Morning,Evening,9.5,23,51707
UK-830,3,5,6,2,2,Morning,Night,9.92,23,51707
UK-830,3,5,6,2,2,Morning,Night,12.42,23,51707
UK-870,3,5,6,2,2,Night,Morning,13.33,23,51707
UK-860,3,5,6,2,2,Early_Morning,Night,13.42,23,51707
UK-860,3,5,6,2,2,Early_Morning,Night,15.92,23,51707
UK-890,3,5,6,2,2,Evening,Morning,16.25,23,51707
UK-870,3,5,6,2,2,Night,Evening,19.75,23,51707
UK-880,3,5,6,2,2,Afternoon,Morning,20.5,23,51707
UK-890,3,5,6,2,2,Evening,Evening,22.67,23,51707
UK-870,3,5,6,2,2,Night,Night,23.67,23,51707
UK-870,3,5,6,2,2,Night,Night,26.17,23,51707
UK-890,3,5,6,2,2,Evening,Night,26.58,23,51707
AI-541,6,5,6,2,2,Evening,Night,7.33,23,51595
AI-543,6,5,6,2,2,Morning,Evening,7.67,23,51595
AI-840,6,5,6,2,2,Night,Morning,12.08,23,51595
AI-543,6,5,6,2,2,Morning,Night,12.25,23,51595
